pitch_type;game_date;release_speed;player_name;events;description;zone;p_throws;home_team;away_team
FT;14/05/2017;96.8;Aaron Judge;walk;ball;14;R;NYY;HOU
FF;14/05/2017;97.6;Aaron Judge;null;foul;9;R;NYY;HOU
FS;14/05/2017;85.6;Aaron Judge;null;ball;14;R;NYY;HOU
CU;14/05/2017;81.2;Aaron Judge;null;ball;13;R;NYY;HOU
FF;14/05/2017;97.4;Aaron Judge;null;foul;5;R;NYY;HOU
FT;14/05/2017;94.8;Aaron Judge;null;called_strike;9;R;NYY;HOU
CU;14/05/2017;82.2;Aaron Judge;null;ball;14;R;NYY;HOU
CH;14/05/2017;82.3;Aaron Judge;home_run;hit_into_play_score;5;R;NYY;HOU
CH;14/05/2017;82.2;Aaron Judge;null;foul;7;R;NYY;HOU
FF;14/05/2017;89.4;Aaron Judge;null;ball;14;R;NYY;HOU
FF;14/05/2017;89.6;Aaron Judge;null;ball;14;R;NYY;HOU
SL;14/05/2017;84.3;Aaron Judge;null;called_strike;7;R;NYY;HOU
CH;14/05/2017;82.8;Aaron Judge;null;foul;11;R;NYY;HOU
SL;14/05/2017;82.4;Aaron Judge;null;ball;11;R;NYY;HOU
FT;14/05/2017;96.1;Aaron Judge;strikeout;called_strike;8;R;NYY;HOU
FT;14/05/2017;98.0;Aaron Judge;null;called_strike;6;R;NYY;HOU
CU;14/05/2017;82.7;Aaron Judge;null;ball;14;R;NYY;HOU
FT;14/05/2017;95.7;Aaron Judge;null;called_strike;8;R;NYY;HOU
FT;14/05/2017;94.0;Aaron Judge;null;ball;13;R;NYY;HOU
FF;14/05/2017;89.2;Aaron Judge;strikeout;called_strike;7;R;NYY;HOU
CH;14/05/2017;81.6;Aaron Judge;null;swinging_strike;13;R;NYY;HOU
SL;14/05/2017;81.4;Aaron Judge;null;foul;6;R;NYY;HOU
SL;12/05/2017;84.2;Aaron Judge;strikeout;swinging_strike;13;R;NYY;HOU
SL;12/05/2017;84.6;Aaron Judge;null;foul;13;R;NYY;HOU
FF;12/05/2017;94.7;Aaron Judge;null;foul;2;R;NYY;HOU
SL;12/05/2017;84.1;Aaron Judge;null;foul;7;R;NYY;HOU
SL;12/05/2017;85.4;Aaron Judge;null;foul;7;R;NYY;HOU
FF;12/05/2017;93.1;Aaron Judge;null;called_strike;9;R;NYY;HOU
FC;12/05/2017;91.9;Aaron Judge;strikeout;called_strike;7;R;NYY;HOU
FC;12/05/2017;89.3;Aaron Judge;null;foul;5;R;NYY;HOU
CU;12/05/2017;82.4;Aaron Judge;null;ball;14;R;NYY;HOU
FF;12/05/2017;91.8;Aaron Judge;null;called_strike;5;R;NYY;HOU
FC;12/05/2017;90.8;Aaron Judge;null;ball;13;R;NYY;HOU
KC;12/05/2017;84.2;Aaron Judge;double;hit_into_play_no_out;4;R;NYY;HOU
KC;12/05/2017;85.6;Aaron Judge;null;ball;14;R;NYY;HOU
FF;12/05/2017;94.5;Aaron Judge;null;called_strike;5;R;NYY;HOU
FF;12/05/2017;95.3;Aaron Judge;single;hit_into_play_no_out;9;R;NYY;HOU
CH;12/05/2017;89.6;Aaron Judge;null;foul;13;R;NYY;HOU
FF;12/05/2017;96.1;Aaron Judge;null;ball;14;R;NYY;HOU
KC;12/05/2017;81.6;Aaron Judge;null;foul;7;R;NYY;HOU
CH;11/05/2017;82.2;Aaron Judge;walk;ball;14;R;NYY;HOU
FF;11/05/2017;95.5;Aaron Judge;null;foul;12;R;NYY;HOU
SL;11/05/2017;80.1;Aaron Judge;null;foul;12;R;NYY;HOU
CH;11/05/2017;80.9;Aaron Judge;null;ball;14;R;NYY;HOU
SL;11/05/2017;81.7;Aaron Judge;null;ball;14;R;NYY;HOU
FF;11/05/2017;95.3;Aaron Judge;null;ball;14;R;NYY;HOU
CH;11/05/2017;82.1;Aaron Judge;null;swinging_strike;14;R;NYY;HOU
FF;11/05/2017;94.7;Aaron Judge;null;called_strike;12;R;NYY;HOU
SL;11/05/2017;79.9;Aaron Judge;strikeout;swinging_strike;13;L;NYY;HOU
FF;11/05/2017;87.4;Aaron Judge;null;foul;7;L;NYY;HOU
SL;11/05/2017;79.4;Aaron Judge;null;ball;14;L;NYY;HOU
CH;11/05/2017;79.3;Aaron Judge;null;ball;14;L;NYY;HOU
FT;11/05/2017;89.9;Aaron Judge;null;called_strike;14;L;NYY;HOU
FT;11/05/2017;88.6;Aaron Judge;field_out;hit_into_play;6;L;NYY;HOU
